Nome,Partido,Voto,ID Votacao
Sâmia Bomfim      ,(PSOL-SP),Sim,23794
Joenia Wapichana  ,(REDE-RR),Sim,23794
Vinicius Poit     ,(NOVO-SP),Sim,23794
Alexandre Frota   ,(PSL-SP),Não,23795
Filipe Barros     ,(PSL-PR),Não,23795
Heitor Freire     ,(PSL-CE),Não,23795
Joice Hasselmann  ,(PSL-SP),Não,23795
Júnior Bozzella   ,(PSL-SP),Não,23795
Arthur O. Maia    ,(DEM-BA),Não,23795
Pedro Paulo       ,(DEM-RJ),Não,23795
Alan Rick         ,(DEM-AC),Não,23795
Celso Maldaner    ,(MDB-SC),Não,23795
Darcísio Perondi  ,(MDB-RS),Não,23795
FernandoRodolfo   ,(PL-PE),Não,23795
Giovani Cherini   ,(PL-RS),Não,23795
Marcelo Ramos     ,(PL-AM),Não,23795
Cacá Leão         ,(PP-BA),Não,23795
Ronaldo Carletto  ,(PP-BA),Não,23795
Evair de Melo     ,(PP-ES),Não,23795
Cap. Alberto Neto ,(PRB-AM),Não,23795
Silvio Costa Filho,(PRB-PE),Não,23795
Lafayette Andrada ,(PRB-MG),Não,23795
Darci de Matos    ,(PSD-SC),Não,23795
Deleg. Éder Mauro ,(PSD-PA),Não,23795
Hugo Leal         ,(PSD-RJ),Não,23795
Beto Pereira      ,(PSDB-MS),Não,23795
Daniel Trzeciak   ,(PSDB-RS),Não,23795
Samuel Moreira    ,(PSDB-SP),Não,23795
Paulo Ganime      ,(NOVO-RJ),Não,23795
Paulo Martins     ,(PSC-PR),Não,23795
Marcelo Moraes    ,(PTB-RS),Não,23795
Paulo Ramos       ,(PDT-RJ),Sim,23795
Fábio Henrique    ,(PDT-SE),Sim,23795
Greyce Elias      ,(AVANTE-MG),Não,23795
Alex Manente      ,(CIDADANIA-SP),Não,23795
Dr. Frederico     ,(PATRIOTA-MG),Não,23795
Alice Portugal    ,(PCdoB-BA),Sim,23795
Diego Garcia      ,(PODE-PR),Não,23795
ToninhoWandscheer ,(PROS-PR),Não,23795
Israel Batista    ,(PV-DF),Sim,23795
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Não,23795
Carlos Veras      ,(PT-PE),Sim,23795
Gleisi Hoffmann   ,(PT-PR),Sim,23795
Jorge Solla       ,(PT-BA),Sim,23795
José Guimarães    ,(PT-CE),Sim,23795
Aliel Machado     ,(PSB-PR),Sim,23795
Heitor Schuch     ,(PSB-RS),Sim,23795
Lídice da Mata    ,(PSB-BA),Sim,23795
Sâmia Bomfim      ,(PSOL-SP),Sim,23795
Joenia Wapichana  ,(REDE-RR),Sim,23795
Vinicius Poit     ,(NOVO-SP),Não,23795
Alexandre Frota   ,(PSL-SP),Sim,27388
Filipe Barros     ,(PSL-PR),Sim,27388
Joice Hasselmann  ,(PSL-SP),Sim,27388
Major Vitor Hugo  ,(PSL-GO),Sim,27388
Luis Miranda      ,(DEM-DF),Sim,27388
Pedro Paulo       ,(DEM-RJ),Sim,27388
Caroline de Toni  ,(PSL-SC),Sim,27388
Baleia Rossi      ,(MDB-SP),Sim,27388
Darcísio Perondi  ,(MDB-RS),Sim,27388
Gutemberg Reis    ,(MDB-RJ),Sim,27388
FernandoRodolfo   ,(PL-PE),Sim,27388
Giovani Cherini   ,(PL-RS),Sim,27388
Marcelo Ramos     ,(PL-AM),Sim,27388
Cacá Leão         ,(PP-BA),Sim,27388
Ronaldo Carletto  ,(PP-BA),Sim,27388
Evair de Melo     ,(PP-ES),Sim,27388
Cap. Alberto Neto ,(PRB-AM),Sim,27388
Silvio Costa Filho,(PRB-PE),Sim,27388
João Roma         ,(PRB-BA),Sim,27388
Darci de Matos    ,(PSD-SC),Sim,27388
Deleg. Éder Mauro ,(PSD-PA),Sim,27388
Stephanes Junior  ,(PSD-PR),Sim,27388
Daniel Trzeciak   ,(PSDB-RS),Sim,27388
Samuel Moreira    ,(PSDB-SP),Sim,27388
Vitor Lippi       ,(PSDB-SP),Sim,27388
Paulo Ganime      ,(NOVO-RJ),Sim,27388
Paulo Martins     ,(PSC-PR),Sim,27388
Marcelo Moraes    ,(PTB-RS),Sim,27388
Paulo Ramos       ,(PDT-RJ),Não,27388
Greyce Elias      ,(AVANTE-MG),Sim,27388
Arnaldo Jardim    ,(CIDADANIA-SP),Sim,27388
Alcides Rodrigues ,(PATRIOTA-GO),Sim,27388
Alice Portugal    ,(PCdoB-BA),Não,27388
Diego Garcia      ,(PODE-PR),Sim,27388
ToninhoWandscheer ,(PROS-PR),Sim,27388
Israel Batista    ,(PV-DF),Não,27388
Lucas Vergilio    ,(SOLIDARIEDADE-GO),Sim,27388
Carlos Veras      ,(PT-PE),Não,27388
Henrique Fontana  ,(PT-RS),Não,27388
Pedro Uczai       ,(PT-SC),Não,27388
Rubens Otoni      ,(PT-GO),Não,27388
Aliel Machado     ,(PSB-PR),Não,27388
Lídice da Mata    ,(PSB-BA),Não,27388
Bira do Pindaré   ,(PSB-MA),Não,27388
Sâmia Bomfim      ,(PSOL-SP),Não,27388
Luiza Erundina    ,(PSOL-SP),Não,27388
Tiago Mitraud     ,(NOVO-MG),Sim,27388
